	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02310	1001.43637258385	0.00562661514436645	0.0378585006488636	0.694170837596546	0.960175631722955
FGBKPADF_02311	757.193601716476	-0.00223124296026592	0.0526422192040765	0.780300488822213	0.977223340134237
FGBKPADF_02312	1163.52621670342	0.00994904121230301	0.0471799305954092	0.420681655281961	0.896799119350863
FGBKPADF_02313	6569.32891030662	0.00891795642591909	0.0386175878158182	0.543471591795904	0.920484777031337
FGBKPADF_02314	6657.81039278421	0.00525436836751856	0.0317017545165519	0.705059309025268	0.962435482352658
FGBKPADF_02315	1973.97304587919	-0.00990813505993331	0.0433089151254988	0.475347054123542	0.903806055240046
FGBKPADF_02316	7087.34472249339	-0.0132817912582369	0.0363375449137424	0.384566938144789	0.874809634414827
FGBKPADF_02317	10322.4698114389	-0.0326676379823048	0.0459507872548217	0.0966580093771927	0.608767076585559
FGBKPADF_02318	178.04820967006	-0.024256466297765	0.058916243188669	0.0955279889342631	0.608767076585559
FGBKPADF_02319	1011.50267658315	-0.0458112499178123	0.0594710645988539	0.0350457944320422	0.41983604027645
FGBKPADF_02320	19864.2148183905	-0.00755710145674008	0.0284745075803013	0.562152525186923	0.923034808826895
FGBKPADF_02321	12894.6447188481	0.00297678866056124	0.0272746189139341	0.814062319959529	0.980582245961808
FGBKPADF_02322	11570.891106529	0.00481027191495641	0.0268660497612805	0.700355676151919	0.961095019338559
FGBKPADF_02323	13735.8555269243	0.00469095260297653	0.0274191333857943	0.711744730348594	0.963225252616883
FGBKPADF_02324	337.523019569579	-0.0342022499908763	0.0906514922359637	0.0289840082748774	0.381039595115972
FGBKPADF_02325	396.672299227236	-0.022387178403019	0.0924943257634267	0.0447870240067247	0.459959988878879
FGBKPADF_02326	1160.89500735255	-0.0141621113227802	0.0418173488170495	0.356024193617636	0.85390838189119
FGBKPADF_02327	16584.8966142246	0.00472284511915216	0.0351305816221921	0.740983153941525	0.970198847416489
FGBKPADF_02328	14138.0731972869	-0.00599180493778227	0.034893111343972	0.676588357909323	0.955774546404611
FGBKPADF_02329	37318.2198120816	-0.000267454347770503	0.027477415017272	0.983234115756726	0.997068986083689
FGBKPADF_02330	8325.39749383064	-0.00370001432367644	0.0245237930224352	0.750251509379783	0.973222876360675
FGBKPADF_02331	12421.4647075408	-0.0142070296303924	0.0348448599650573	0.347525892993923	0.851158861519492
FGBKPADF_02332	11892.8610072738	-0.00779837387852389	0.035922142403415	0.592902115929954	0.934380468526026
