	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_00032	2499.37437477595	0.561635623931436	0.0660155651415056	1.15573332951951e-17	4.78596780029864e-17
FGBKPADF_00033	54.9095002465477	1.04327047261053	0.303654933274224	9.71525330592924e-05	0.000186087717986455
FGBKPADF_00034	19.2721418584888	0.999016224280141	0.463084081461895	0.00576496575073922	0.00919378642663161
FGBKPADF_00035	43.4532177877969	0.282858824048489	0.327327051447944	0.319529511178964	0.375866860434026
FGBKPADF_00036	1055.00455100878	0.816518106495889	0.126234500266741	3.54918973169225e-11	1.06234432830033e-10
FGBKPADF_00037	425.483844699243	0.586188031044633	0.130883377306616	4.56980258599801e-06	9.72094881820188e-06
FGBKPADF_00038	329.816205941656	0.698042136989662	0.129476771254938	3.40148899742067e-08	8.45147391647532e-08
FGBKPADF_00039	347.046749465012	0.250372410744836	0.180936739968735	0.146927297463621	0.18740678463094
FGBKPADF_00040	64.6094972682009	0.722250864528941	0.27692830009384	0.00377470187377048	0.00616109700401664
FGBKPADF_00041	100.515879401132	0.561510970270057	0.25355604421307	0.0156645032144911	0.023675982547303
FGBKPADF_00042	673.74992047559	1.29650426425163	0.137186667569215	2.12185705152444e-22	1.07668623497969e-21
FGBKPADF_00043	1191.237284773	1.31531633984467	0.0925593345090737	4.51112825645562e-47	4.57227654228481e-46
FGBKPADF_00044	81.6554980413255	0.682469145528175	0.277276106063934	0.0062762920549297	0.00995315942924626
FGBKPADF_00045	80.4496388581598	0.237143049625301	0.265671159417465	0.326437732141623	0.383083426851422
FGBKPADF_00046	332.217800496872	0.335228091763472	0.164901782139934	0.0345454740531924	0.0491575273510957
FGBKPADF_00047	1824.06142711894	1.36084969097417	0.346203394000917	5.61402713850026e-06	1.18091239649026e-05
FGBKPADF_00048	694.665394765384	0.529737485840357	0.108025057403557	6.34011861053016e-07	1.43823068423188e-06
FGBKPADF_00049	106.339346196891	0.499605581413137	0.238321716084024	0.0235274258937543	0.0344564629774384
FGBKPADF_00050	204.778060598865	0.206946355608803	0.184064268737144	0.237888559040312	0.288568215328056
FGBKPADF_00051	5180.77839584634	-1.67528220292888	0.116077777978916	1.25151174971892e-48	1.3017693081722e-47
FGBKPADF_00052	2680.46590813922	-1.75720180354539	0.174009822593269	2.33252087914962e-25	1.33387882309812e-24
FGBKPADF_00053	2806.13741080738	-1.69038436382019	0.255129142124597	1.35597239376992e-12	4.38313099225954e-12
FGBKPADF_00054	4276.73862381683	-1.83457226426102	0.137899626537515	1.05357712460523e-41	9.59845090761042e-41
FGBKPADF_00055	9179.36048098296	-0.485055921830692	0.109332657544299	6.5602610118022e-06	1.37339220231232e-05
FGBKPADF_00056	91.7956495056944	-0.97196731658553	0.311568724173061	0.000371610615772607	0.000678347706267546
FGBKPADF_00057	41.9031925376617	-0.650751378204578	0.371154622135313	0.0360221253034329	0.0509841723491087
FGBKPADF_00058	25.8131028023438	-2.41802055069701	0.542046754368477	3.26388533900918e-07	7.52897415511837e-07
FGBKPADF_00059	212.939541215557	-3.6644044953266	0.235825018364519	5.70522139382293e-56	6.8307529860182e-55
FGBKPADF_00060	10795.6415985976	-0.259322531255352	0.0615758578662092	2.25081576567271e-05	4.50959700675477e-05
FGBKPADF_00061	1262.97046732402	-1.69126286847936	0.0906166010424065	3.83735689091933e-79	7.52843829639272e-78
FGBKPADF_00062	51.5622981248568	0.0177048293246804	0.484780658792795	0.960515302018925	0.968827218605497
FGBKPADF_00063	142.824930661316	-3.02394240350828	0.250287152831629	9.20777949937175e-35	7.25455867912728e-34
FGBKPADF_00064	3150.34037308754	-1.33673508521025	0.0655209498373853	8.51168111305793e-94	2.10823701569054e-92
FGBKPADF_00065	12886.6419688417	-1.40314893512662	0.0465377254721548	4.58454651479093e-201	3.36454774779935e-199
FGBKPADF_00066	6217.33858644566	-1.33068232434969	0.0898766393075912	7.3309591350716e-51	7.98148105832109e-50
FGBKPADF_00067	2069.82482596785	-0.693800071172732	0.106680660635064	3.89169874165973e-11	1.16048172409312e-10
FGBKPADF_00068	4596.46869680456	-0.11912541854685	0.0703097175791659	0.0868577086969958	0.115625495319514
FGBKPADF_00069	455.795936303498	-0.191209463314429	0.111341441564981	0.0794025233681055	0.106200540029633
FGBKPADF_00070	24.5666754763154	-1.36010073692289	0.51396897792139	0.000631518871743721	0.00112887202919277
FGBKPADF_00071	10.2541781627435	-0.56573334734922	0.622855146955584	0.164789402221069	0.208233094861343
FGBKPADF_00072	2253.52921721079	-0.547715927296809	0.0679228378871581	4.92268527202666e-16	1.87402514246318e-15
FGBKPADF_00073	72.9946579806692	-0.551069535461932	0.250154486168333	0.0164662759250139	0.0247838402927573
FGBKPADF_00074	11465.084221979	-0.120077231161388	0.0517795334791248	0.0196071137703178	0.0291131479474596
FGBKPADF_00079	5700.95126888521	-1.75204535146863	0.100249013399336	9.18124138763409e-70	1.44961193701968e-68
